LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:46,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:47,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:48,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:49,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:50,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-21,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:51,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:52,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-81,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:53,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:54,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:55,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:56,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:57,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:58,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-27,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:37:59,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-29,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-31,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-35,WPA2,0.000000,0.000000,0.000,0.000
2020-07-19 14:38:00,1900-01-00 00:00:00,360WiFi-925A94,A8:6B:7C:92:5A:94,-33,WPA2,0.000000,0.000000,0.000,0.000
